distance,timestamp,enhanced_altitude,enhanced_speed,gps_accuracy,position_lat,position_long,speed,heart_rate
,2022-06-10 14:30:16,178.60000000000002,2.172,1.0,207804306.0,1226277445.0,2.172,
,2022-06-10 14:30:17,178.39999999999998,2.125,1.0,207804348.0,1226277207.0,2.125,126.0
496.26,2022-06-10 14:30:18,178.39999999999998,2.083,1.0,207804380.0,1226276974.0,2.083,
,2022-06-10 14:30:19,178.39999999999998,2.011,1.0,207804405.0,1226276746.0,2.011,
501.4,2022-06-10 14:30:20,178.20000000000005,1.922,1.0,207804429.0,1226276527.0,1.922,
,2022-06-10 14:30:21,178.20000000000005,1.924,1.0,207804464.0,1226276314.0,1.924,
,2022-06-10 14:30:22,178.20000000000005,1.928,1.0,207804515.0,1226276105.0,1.928,
506.27,2022-06-10 14:30:23,178.20000000000005,1.924,1.0,207804575.0,1226275898.0,1.924,
,2022-06-10 14:30:24,178.0,1.929,1.0,207804637.0,1226275692.0,1.929,
,2022-06-10 14:30:25,178.0,1.905,1.0,207804694.0,1226275486.0,1.905,126.0
511.4,2022-06-10 14:30:26,178.0,1.848,1.0,207804743.0,1226275282.0,1.848,127.0
,2022-06-10 14:30:27,178.0,1.806,1.0,207804783.0,1226275081.0,1.806,
516.03,2022-06-10 14:30:28,178.0,1.802,1.0,207804818.0,1226274882.0,1.802,
,2022-06-10 14:30:29,177.79999999999995,1.902,1.0,207804857.0,1226274679.0,1.902,
,2022-06-10 14:30:30,177.79999999999995,1.91,1.0,207804902.0,1226274470.0,1.91,
520.63,2022-06-10 14:30:31,177.79999999999995,1.909,1.0,207804954.0,1226274263.0,1.909,
,2022-06-10 14:30:32,177.79999999999995,1.928,1.0,207805011.0,1226274056.0,1.928,
525.35,2022-06-10 14:30:33,177.79999999999995,1.918,1.0,207805074.0,1226273851.0,1.918,
,2022-06-10 14:30:34,177.60000000000002,1.848,1.0,207805149.0,1226273655.0,1.848,129.0
,2022-06-10 14:30:35,177.60000000000002,1.83,1.0,207805223.0,1226273464.0,1.83,
530.22,2022-06-10 14:30:36,177.60000000000002,1.828,1.0,207805290.0,1226273272.0,1.828,
,2022-06-10 14:30:37,177.60000000000002,1.791,1.0,207805357.0,1226273081.0,1.791,
535.14,2022-06-10 14:30:38,177.60000000000002,1.783,1.0,207805425.0,1226272894.0,1.783,
,2022-06-10 14:30:39,177.60000000000002,1.779,1.0,207805501.0,1226272711.0,1.779,128.0
,2022-06-10 14:30:40,177.60000000000002,1.816,1.0,207805589.0,1226272531.0,1.816,
539.51,2022-06-10 14:30:41,177.39999999999998,1.832,1.0,207805680.0,1226272349.0,1.832,
,2022-06-10 14:30:42,177.39999999999998,1.869,1.0,207805770.0,1226272163.0,1.869,
544.36,2022-06-10 14:30:43,177.39999999999998,1.897,1.0,207805861.0,1226271975.0,1.897,129.0
,2022-06-10 14:30:44,177.39999999999998,1.913,1.0,207805954.0,1226271785.0,1.913,
,2022-06-10 14:30:45,177.39999999999998,1.898,1.0,207806056.0,1226271599.0,1.898,
549.02,2022-06-10 14:30:46,177.39999999999998,1.974,1.0,207806169.0,1226271419.0,1.974,
,2022-06-10 14:30:47,177.39999999999998,2.012,1.0,207806296.0,1226271239.0,2.012,129.0
,2022-06-10 14:30:48,177.60000000000002,1.981,1.0,207806440.0,1226271075.0,1.981,
554.12,2022-06-10 14:30:49,177.60000000000002,1.997,1.0,207806588.0,1226270915.0,1.997,
,2022-06-10 14:30:50,177.60000000000002,2.035,1.0,207806734.0,1226270747.0,2.035,
559.16,2022-06-10 14:30:51,177.60000000000002,2.02,1.0,207806882.0,1226270580.0,2.02,130.0
,2022-06-10 14:30:52,177.60000000000002,1.981,1.0,207807030.0,1226270417.0,1.981,
,2022-06-10 14:30:53,177.60000000000002,1.968,1.0,207807185.0,1226270266.0,1.968,
564.58,2022-06-10 14:30:54,177.60000000000002,1.993,1.0,207807354.0,1226270130.0,1.993,
,2022-06-10 14:30:55,177.60000000000002,1.88,1.0,207807527.0,1226270010.0,1.88,
569.61,2022-06-10 14:30:56,177.60000000000002,1.754,1.0,207807700.0,1226269914.0,1.754,
,2022-06-10 14:30:57,177.60000000000002,1.722,1.0,207807871.0,1226269837.0,1.722,
,2022-06-10 14:30:58,177.79999999999995,1.74,1.0,207808045.0,1226269768.0,1.74,
573.64,2022-06-10 14:30:59,177.79999999999995,1.79,1.0,207808225.0,1226269702.0,1.79,
,2022-06-10 14:31:00,177.79999999999995,1.786,1.0,207808407.0,1226269636.0,1.786,133.0
578.26,2022-06-10 14:31:01,177.79999999999995,1.603,1.0,207808582.0,1226269581.0,1.603,
,2022-06-10 14:31:02,177.79999999999995,1.759,1.0,207808759.0,1226269541.0,1.759,
,2022-06-10 14:31:03,177.79999999999995,1.774,1.0,207808947.0,1226269510.0,1.774,
582.72,2022-06-10 14:31:04,178.0,1.724,1.0,207809133.0,1226269480.0,1.724,133.0
,2022-06-10 14:31:05,178.0,1.718,1.0,207809315.0,1226269441.0,1.718,
,2022-06-10 14:31:06,178.0,1.724,1.0,207809495.0,1226269392.0,1.724,
587.19,2022-06-10 14:31:07,178.0,1.674,1.0,207809672.0,1226269343.0,1.674,132.0
,2022-06-10 14:31:08,178.0,1.676,1.0,207809848.0,1226269297.0,1.676,
590.99,2022-06-10 14:31:09,178.0,1.775,1.0,207810029.0,1226269253.0,1.775,
,2022-06-10 14:31:10,178.0,1.933,1.0,207810225.0,1226269210.0,1.933,
,2022-06-10 14:31:11,178.0,2.069,1.0,207810437.0,1226269161.0,2.069,
595.8,2022-06-10 14:31:12,178.0,2.071,1.0,207810654.0,1226269109.0,2.071,
,2022-06-10 14:31:13,178.0,2.056,1.0,207810868.0,1226269045.0,2.056,
601.12,2022-06-10 14:31:14,178.0,1.901,1.0,207811070.0,1226268973.0,1.901,
,2022-06-10 14:31:15,178.0,1.902,1.0,207811264.0,1226268905.0,1.902,129.0
,2022-06-10 14:31:16,178.0,1.904,1.0,207811459.0,1226268841.0,1.904,
605.77,2022-06-10 14:31:17,178.0,1.735,1.0,207811646.0,1226268781.0,1.735,
,2022-06-10 14:31:18,178.0,1.767,1.0,207811827.0,1226268725.0,1.767,
610.98,2022-06-10 14:31:19,178.0,1.87,1.0,207812014.0,1226268665.0,1.87,
,2022-06-10 14:31:20,178.0,2.035,1.0,207812215.0,1226268600.0,2.035,129.0
,2022-06-10 14:31:21,178.0,2.061,1.0,207812429.0,1226268541.0,2.061,128.0
616.51,2022-06-10 14:31:22,178.0,2.039,1.0,207812644.0,1226268489.0,2.039,
,2022-06-10 14:31:23,178.0,1.995,1.0,207812856.0,1226268442.0,1.995,
621.25,2022-06-10 14:31:24,178.0,1.935,1.0,207813065.0,1226268403.0,1.935,
,2022-06-10 14:31:25,178.0,1.94,1.0,207813271.0,1226268370.0,1.94,
,2022-06-10 14:31:26,178.0,1.95,1.0,207813479.0,1226268340.0,1.95,
626.06,2022-06-10 14:31:27,178.0,1.907,1.0,207813684.0,1226268313.0,1.907,
,2022-06-10 14:31:28,178.0,1.913,1.0,207813888.0,1226268282.0,1.913,
,2022-06-10 14:31:29,178.0,1.902,1.0,207814089.0,1226268241.0,1.902,127.0
630.73,2022-06-10 14:31:30,178.0,1.885,1.0,207814287.0,1226268188.0,1.885,
,2022-06-10 14:31:31,178.0,1.894,1.0,207814481.0,1226268126.0,1.894,
635.74,2022-06-10 14:31:32,178.0,1.894,1.0,207814674.0,1226268059.0,1.894,
,2022-06-10 14:31:33,178.0,1.899,1.0,207814868.0,1226267993.0,1.899,
,2022-06-10 14:31:34,178.0,1.881,1.0,207815062.0,1226267931.0,1.881,129.0
640.59,2022-06-10 14:31:35,178.0,1.827,1.0,207815254.0,1226267873.0,1.827,
,2022-06-10 14:31:36,178.0,1.821,1.0,207815442.0,1226267815.0,1.821,129.0
645.42,2022-06-10 14:31:37,178.0,1.838,1.0,207815630.0,1226267753.0,1.838,
,2022-06-10 14:31:38,178.0,1.85,1.0,207815820.0,1226267691.0,1.85,
,2022-06-10 14:31:39,178.0,1.857,1.0,207816012.0,1226267635.0,1.857,
649.91,2022-06-10 14:31:40,178.0,1.824,1.0,207816204.0,1226267585.0,1.824,
,2022-06-10 14:31:41,178.0,1.839,1.0,207816396.0,1226267538.0,1.839,
654.57,2022-06-10 14:31:42,178.0,1.913,1.0,207816594.0,1226267495.0,1.913,
,2022-06-10 14:31:43,178.0,1.89,1.0,207816796.0,1226267466.0,1.89,128.0
,2022-06-10 14:31:44,178.0,1.908,1.0,207816999.0,1226267443.0,1.908,
659.2,2022-06-10 14:31:45,178.0,1.931,1.0,207817204.0,1226267418.0,1.931,
,2022-06-10 14:31:46,178.0,1.866,1.0,207817405.0,1226267384.0,1.866,128.0
,2022-06-10 14:31:47,178.0,1.857,1.0,207817599.0,1226267333.0,1.857,
664.39,2022-06-10 14:31:48,178.20000000000005,1.897,1.0,207817790.0,1226267267.0,1.897,
,2022-06-10 14:31:49,178.20000000000005,1.885,1.0,207817982.0,1226267198.0,1.885,
669.15,2022-06-10 14:31:50,178.20000000000005,1.935,1.0,207818178.0,1226267134.0,1.935,
,2022-06-10 14:31:51,178.20000000000005,1.916,1.0,207818378.0,1226267075.0,1.916,
,2022-06-10 14:31:52,178.20000000000005,1.935,1.0,207818577.0,1226267018.0,1.935,
674.02,2022-06-10 14:31:53,178.20000000000005,1.96,1.0,207818780.0,1226266962.0,1.96,
,2022-06-10 14:31:54,178.20000000000005,1.895,1.0,207818980.0,1226266903.0,1.895,130.0
679.38,2022-06-10 14:31:55,178.20000000000005,1.757,1.0,207819167.0,1226266842.0,1.757,
,2022-06-10 14:31:56,178.20000000000005,1.741,1.0,207819345.0,1226266777.0,1.741,
,2022-06-10 14:31:57,178.20000000000005,1.704,1.0,207819517.0,1226266704.0,1.704,130.0
683.65,2022-06-10 14:31:58,178.20000000000005,1.693,1.0,207819687.0,1226266634.0,1.693,
,2022-06-10 14:31:59,178.20000000000005,1.714,1.0,207819861.0,1226266573.0,1.714,
687.94,2022-06-10 14:32:00,178.20000000000005,1.746,1.0,207820040.0,1226266520.0,1.746,
,2022-06-10 14:32:01,178.20000000000005,1.869,1.0,207820229.0,1226266473.0,1.869,131.0
,2022-06-10 14:32:02,178.20000000000005,1.914,1.0,207820428.0,1226266428.0,1.914,
692.73,2022-06-10 14:32:03,178.20000000000005,1.87,1.0,207820626.0,1226266377.0,1.87,
,2022-06-10 14:32:04,178.20000000000005,1.929,1.0,207820823.0,1226266319.0,1.929,
697.51,2022-06-10 14:32:05,178.20000000000005,1.907,1.0,207821021.0,1226266256.0,1.907,
,2022-06-10 14:32:06,178.20000000000005,1.875,1.0,207821216.0,1226266194.0,1.875,
,2022-06-10 14:32:07,178.20000000000005,1.864,1.0,207821408.0,1226266133.0,1.864,
702.32,2022-06-10 14:32:08,178.20000000000005,1.818,1.0,207821599.0,1226266075.0,1.818,
,2022-06-10 14:32:09,178.20000000000005,1.801,1.0,207821787.0,1226266022.0,1.801,
,2022-06-10 14:32:10,178.20000000000005,1.87,1.0,207821980.0,1226265976.0,1.87,130.0
706.85,2022-06-10 14:32:11,178.20000000000005,1.908,1.0,207822181.0,1226265937.0,1.908,
,2022-06-10 14:32:12,178.20000000000005,1.961,1.0,207822387.0,1226265908.0,1.961,130.0
711.81,2022-06-10 14:32:13,178.20000000000005,1.939,1.0,207822595.0,1226265882.0,1.939,
,2022-06-10 14:32:14,178.20000000000005,1.929,1.0,207822801.0,1226265846.0,1.929,
,2022-06-10 14:32:15,178.39999999999998,1.882,1.0,207823000.0,1226265799.0,1.882,
716.65,2022-06-10 14:32:16,178.39999999999998,1.798,1.0,207823191.0,1226265745.0,1.798,
,2022-06-10 14:32:17,178.39999999999998,1.798,1.0,207823375.0,1226265683.0,1.798,
721.14,2022-06-10 14:32:18,178.39999999999998,1.856,1.0,207823555.0,1226265603.0,1.856,132.0
,2022-06-10 14:32:19,178.39999999999998,1.937,1.0,207823736.0,1226265504.0,1.937,
,2022-06-10 14:32:20,178.39999999999998,1.961,1.0,207823917.0,1226265394.0,1.961,
726.26,2022-06-10 14:32:21,178.39999999999998,2.0,1.0,207824097.0,1226265273.0,2.0,131.0
,2022-06-10 14:32:22,178.39999999999998,1.959,1.0,207824274.0,1226265148.0,1.959,
731.81,2022-06-10 14:32:23,178.39999999999998,1.843,1.0,207824441.0,1226265025.0,1.843,
,2022-06-10 14:32:24,178.39999999999998,1.775,1.0,207824593.0,1226264898.0,1.775,
,2022-06-10 14:32:25,178.39999999999998,1.719,1.0,207824730.0,1226264763.0,1.719,
734.24,2022-06-10 14:32:26,178.20000000000005,1.69,1.0,207824857.0,1226264625.0,1.69,
,2022-06-10 14:32:27,178.20000000000005,1.636,1.0,207824979.0,1226264487.0,1.636,
740.17,2022-06-10 14:32:28,178.20000000000005,1.541,1.0,207825093.0,1226264354.0,1.541,
,2022-06-10 14:32:29,178.20000000000005,1.548,1.0,207825201.0,1226264222.0,1.548,127.0
,2022-06-10 14:32:30,178.20000000000005,1.677,1.0,207825314.0,1226264084.0,1.677,
743.62,2022-06-10 14:32:31,178.20000000000005,1.885,1.0,207825440.0,1226263934.0,1.885,
,2022-06-10 14:32:32,178.20000000000005,2.022,1.0,207825577.0,1226263767.0,2.022,
,2022-06-10 14:32:33,178.20000000000005,1.969,1.0,207825711.0,1226263592.0,1.969,
748.93,2022-06-10 14:32:34,178.20000000000005,2.0,1.0,207825841.0,1226263415.0,2.0,
,2022-06-10 14:32:35,178.20000000000005,2.057,1.0,207825981.0,1226263240.0,2.057,126.0
753.75,2022-06-10 14:32:36,178.20000000000005,2.051,1.0,207826132.0,1226263072.0,2.051,127.0
,2022-06-10 14:32:37,178.0,2.047,1.0,207826289.0,1226262911.0,2.047,
,2022-06-10 14:32:38,178.0,2.052,1.0,207826449.0,1226262753.0,2.052,
759.22,2022-06-10 14:32:39,178.0,1.998,1.0,207826613.0,1226262603.0,1.998,
,2022-06-10 14:32:40,178.0,1.982,1.0,207826782.0,1226262467.0,1.982,
764.29,2022-06-10 14:32:41,178.0,1.957,1.0,207826951.0,1226262335.0,1.957,
,2022-06-10 14:32:42,178.0,1.958,1.0,207827115.0,1226262198.0,1.958,
,2022-06-10 14:32:43,178.0,2.021,1.0,207827276.0,1226262050.0,2.021,
769.22,2022-06-10 14:32:44,178.0,1.984,1.0,207827435.0,1226261898.0,1.984,
,2022-06-10 14:32:45,178.0,1.908,1.0,207827587.0,1226261748.0,1.908,129.0
774.53,2022-06-10 14:32:46,178.0,1.868,1.0,207827734.0,1226261600.0,1.868,
,2022-06-10 14:32:47,178.0,1.803,1.0,207827872.0,1226261453.0,1.803,
,2022-06-10 14:32:48,178.0,1.811,1.0,207828001.0,1226261301.0,1.811,129.0
779.2,2022-06-10 14:32:49,177.79999999999995,1.856,1.0,207828132.0,1226261147.0,1.856,
,2022-06-10 14:32:50,177.79999999999995,1.887,1.0,207828270.0,1226260995.0,1.887,
,2022-06-10 14:32:51,177.79999999999995,1.939,1.0,207828418.0,1226260845.0,1.939,
783.83,2022-06-10 14:32:52,177.79999999999995,2.014,1.0,207828577.0,1226260697.0,2.014,
,2022-06-10 14:32:53,177.79999999999995,2.039,1.0,207828744.0,1226260550.0,2.039,129.0
788.89,2022-06-10 14:32:54,177.79999999999995,2.02,1.0,207828913.0,1226260405.0,2.02,
,2022-06-10 14:32:55,177.79999999999995,1.979,1.0,207829078.0,1226260261.0,1.979,
,2022-06-10 14:32:56,177.79999999999995,1.911,1.0,207829228.0,1226260108.0,1.911,
794.34,2022-06-10 14:32:57,177.79999999999995,1.907,1.0,207829365.0,1226259948.0,1.907,130.0
,2022-06-10 14:32:58,177.79999999999995,1.929,1.0,207829498.0,1226259784.0,1.929,
798.99,2022-06-10 14:32:59,177.60000000000002,1.922,1.0,207829632.0,1226259619.0,1.922,
,2022-06-10 14:33:00,177.60000000000002,1.973,1.0,207829772.0,1226259457.0,1.973,
,2022-06-10 14:33:01,177.60000000000002,2.018,1.0,207829926.0,1226259300.0,2.018,130.0
803.86,2022-06-10 14:33:02,177.60000000000002,2.03,1.0,207830091.0,1226259153.0,2.03,
,2022-06-10 14:33:03,177.60000000000002,2.013,1.0,207830258.0,1226259008.0,2.013,
809.14,2022-06-10 14:33:04,177.60000000000002,1.993,1.0,207830416.0,1226258855.0,1.993,
,2022-06-10 14:33:05,177.60000000000002,1.988,1.0,207830569.0,1226258698.0,1.988,
,2022-06-10 14:33:06,177.60000000000002,1.988,1.0,207830717.0,1226258538.0,1.988,
814.44,2022-06-10 14:33:07,177.60000000000002,1.923,1.0,207830859.0,1226258376.0,1.923,
,2022-06-10 14:33:08,177.60000000000002,1.847,1.0,207831002.0,1226258226.0,1.847,
819.24,2022-06-10 14:33:09,177.60000000000002,1.814,1.0,207831153.0,1226258096.0,1.814,131.0
,2022-06-10 14:33:10,177.60000000000002,1.836,1.0,207831313.0,1226257977.0,1.836,
,2022-06-10 14:33:11,177.60000000000002,1.855,1.0,207831479.0,1226257864.0,1.855,132.0
823.41,2022-06-10 14:33:12,177.60000000000002,1.832,1.0,207831646.0,1226257754.0,1.832,
,2022-06-10 14:33:13,177.60000000000002,1.907,1.0,207831818.0,1226257645.0,1.907,
,2022-06-10 14:33:14,177.60000000000002,1.972,1.0,207832002.0,1226257543.0,1.972,
828.19,2022-06-10 14:33:15,177.60000000000002,1.925,1.0,207832194.0,1226257457.0,1.925,
,2022-06-10 14:33:16,177.60000000000002,1.821,1.0,207832383.0,1226257383.0,1.821,
833.43,2022-06-10 14:33:17,177.60000000000002,1.784,1.0,207832565.0,1226257315.0,1.784,
,2022-06-10 14:33:18,177.60000000000002,1.735,1.0,207832743.0,1226257251.0,1.735,131.0
,2022-06-10 14:33:19,177.60000000000002,1.691,1.0,207832921.0,1226257200.0,1.691,
838.07,2022-06-10 14:33:20,177.60000000000002,1.679,1.0,207833099.0,1226257169.0,1.679,
,2022-06-10 14:33:21,177.60000000000002,1.695,1.0,207833280.0,1226257154.0,1.695,
842.39,2022-06-10 14:33:22,177.60000000000002,1.695,1.0,207833463.0,1226257151.0,1.695,131.0
,2022-06-10 14:33:23,177.60000000000002,1.68,1.0,207833645.0,1226257158.0,1.68,
,2022-06-10 14:33:24,177.60000000000002,1.598,1.0,207833821.0,1226257176.0,1.598,
847.0,2022-06-10 14:33:25,177.60000000000002,1.526,1.0,207833988.0,1226257202.0,1.526,
,2022-06-10 14:33:26,177.60000000000002,1.435,1.0,207834143.0,1226257241.0,1.435,
850.28,2022-06-10 14:33:27,177.60000000000002,1.382,1.0,207834286.0,1226257296.0,1.382,
,2022-06-10 14:33:28,177.60000000000002,1.384,1.0,207834422.0,1226257358.0,1.384,
,2022-06-10 14:33:29,177.60000000000002,1.518,1.0,207834565.0,1226257423.0,1.518,
853.32,2022-06-10 14:33:30,177.79999999999995,1.677,1.0,207834725.0,1226257491.0,1.677,130.0
,2022-06-10 14:33:31,177.79999999999995,1.782,1.0,207834901.0,1226257555.0,1.782,130.0
,2022-06-10 14:33:32,177.79999999999995,1.883,1.0,207835090.0,1226257614.0,1.883,
858.06,2022-06-10 14:33:33,177.79999999999995,1.952,1.0,207835289.0,1226257676.0,1.952,
,2022-06-10 14:33:34,178.0,1.965,1.0,207835491.0,1226257738.0,1.965,
863.34,2022-06-10 14:33:35,178.0,1.977,1.0,207835697.0,1226257797.0,1.977,
,2022-06-10 14:33:36,178.0,1.952,1.0,207835901.0,1226257856.0,1.952,
,2022-06-10 14:33:37,178.20000000000005,1.904,1.0,207836101.0,1226257917.0,1.904,
867.79,2022-06-10 14:33:38,178.20000000000005,1.872,1.0,207836295.0,1226257981.0,1.872,131.0
,2022-06-10 14:33:39,178.20000000000005,1.886,1.0,207836488.0,1226258049.0,1.886,
872.31,2022-06-10 14:33:40,178.20000000000005,1.944,1.0,207836684.0,1226258115.0,1.944,
,2022-06-10 14:33:41,178.39999999999998,1.99,1.0,207836888.0,1226258177.0,1.99,
,2022-06-10 14:33:42,178.39999999999998,2.002,1.0,207837094.0,1226258240.0,2.002,132.0
877.57,2022-06-10 14:33:43,178.39999999999998,2.007,1.0,207837300.0,1226258308.0,2.007,
,2022-06-10 14:33:44,178.39999999999998,2.056,1.0,207837508.0,1226258378.0,2.056,
882.85,2022-06-10 14:33:45,178.39999999999998,2.011,1.0,207837718.0,1226258445.0,2.011,
,2022-06-10 14:33:46,178.39999999999998,1.964,1.0,207837926.0,1226258502.0,1.964,
,2022-06-10 14:33:47,178.39999999999998,1.959,1.0,207838132.0,1226258553.0,1.959,
888.02,2022-06-10 14:33:48,178.39999999999998,2.026,1.0,207838343.0,1226258595.0,2.026,
,2022-06-10 14:33:49,178.39999999999998,2.015,1.0,207838559.0,1226258631.0,2.015,135.0
893.71,2022-06-10 14:33:50,178.39999999999998,2.035,1.0,207838775.0,1226258664.0,2.035,
,2022-06-10 14:33:51,178.39999999999998,2.049,1.0,207838992.0,1226258704.0,2.049,
,2022-06-10 14:33:52,178.39999999999998,2.035,1.0,207839208.0,1226258749.0,2.035,
898.07,2022-06-10 14:33:53,178.39999999999998,2.028,1.0,207839423.0,1226258794.0,2.028,136.0
,2022-06-10 14:33:54,178.39999999999998,2.052,1.0,207839638.0,1226258841.0,2.052,
,2022-06-10 14:33:55,178.20000000000005,2.03,1.0,207839854.0,1226258886.0,2.03,
903.6,2022-06-10 14:33:56,178.20000000000005,2.035,1.0,207840071.0,1226258927.0,2.035,138.0
,2022-06-10 14:33:57,178.20000000000005,2.056,1.0,207840289.0,1226258967.0,2.056,
909.07,2022-06-10 14:33:58,178.20000000000005,2.068,1.0,207840509.0,1226259005.0,2.068,
,2022-06-10 14:33:59,178.20000000000005,2.045,1.0,207840728.0,1226259039.0,2.045,
,2022-06-10 14:34:00,178.20000000000005,2.04,1.0,207840946.0,1226259074.0,2.04,
913.82,2022-06-10 14:34:01,178.20000000000005,1.98,1.0,207841160.0,1226259107.0,1.98,140.0
,2022-06-10 14:34:02,178.20000000000005,1.98,1.0,207841371.0,1226259132.0,1.98,
919.01,2022-06-10 14:34:03,178.20000000000005,1.972,1.0,207841584.0,1226259146.0,1.972,
,2022-06-10 14:34:04,178.20000000000005,2.013,1.0,207841799.0,1226259142.0,2.013,
,2022-06-10 14:34:05,178.20000000000005,2.062,1.0,207842016.0,1226259110.0,2.062,
924.32,2022-06-10 14:34:06,178.20000000000005,2.12,1.0,207842231.0,1226259043.0,2.12,
,2022-06-10 14:34:07,178.20000000000005,2.168,1.0,207842437.0,1226258934.0,2.168,
930.27,2022-06-10 14:34:08,178.20000000000005,2.193,1.0,207842624.0,1226258786.0,2.193,
,2022-06-10 14:34:09,178.20000000000005,2.165,1.0,207842783.0,1226258608.0,2.165,141.0
,2022-06-10 14:34:10,178.20000000000005,2.172,1.0,207842917.0,1226258408.0,2.172,
935.24,2022-06-10 14:34:11,178.20000000000005,2.152,1.0,207843032.0,1226258198.0,2.152,
,2022-06-10 14:34:12,178.20000000000005,2.08,1.0,207843131.0,1226257984.0,2.08,
,2022-06-10 14:34:13,178.20000000000005,2.06,1.0,207843218.0,1226257771.0,2.06,140.0
940.4,2022-06-10 14:34:14,178.20000000000005,2.03,1.0,207843295.0,1226257556.0,2.03,
,2022-06-10 14:34:15,178.20000000000005,1.964,1.0,207843365.0,1226257344.0,1.964,
945.95,2022-06-10 14:34:16,178.20000000000005,1.97,1.0,207843439.0,1226257137.0,1.97,
,2022-06-10 14:34:17,178.20000000000005,1.964,1.0,207843526.0,1226256936.0,1.964,
,2022-06-10 14:34:18,178.20000000000005,1.883,1.0,207843619.0,1226256743.0,1.883,
950.48,2022-06-10 14:34:19,178.20000000000005,1.866,1.0,207843713.0,1226256557.0,1.866,
,2022-06-10 14:34:20,178.20000000000005,1.81,1.0,207843789.0,1226256367.0,1.81,139.0
955.14,2022-06-10 14:34:21,178.20000000000005,1.816,1.0,207843842.0,1226256171.0,1.816,
,2022-06-10 14:34:22,178.20000000000005,1.848,1.0,207843887.0,1226255971.0,1.848,
,2022-06-10 14:34:23,178.20000000000005,1.88,1.0,207843930.0,1226255766.0,1.88,138.0
959.57,2022-06-10 14:34:24,178.20000000000005,1.853,1.0,207843973.0,1226255561.0,1.853,
,2022-06-10 14:34:25,178.20000000000005,1.921,1.0,207844022.0,1226255356.0,1.921,
964.59,2022-06-10 14:34:26,178.20000000000005,1.968,1.0,207844082.0,1226255147.0,1.968,
,2022-06-10 14:34:27,178.20000000000005,1.911,1.0,207844145.0,1226254939.0,1.911,
,2022-06-10 14:34:28,178.20000000000005,1.915,1.0,207844200.0,1226254732.0,1.915,136.0
969.84,2022-06-10 14:34:29,178.20000000000005,1.951,1.0,207844248.0,1226254520.0,1.951,
,2022-06-10 14:34:30,178.20000000000005,1.93,1.0,207844295.0,1226254308.0,1.93,
974.41,2022-06-10 14:34:31,178.20000000000005,1.916,1.0,207844344.0,1226254097.0,1.916,
,2022-06-10 14:34:32,178.20000000000005,1.962,1.0,207844402.0,1226253888.0,1.962,
,2022-06-10 14:34:33,178.20000000000005,1.97,1.0,207844471.0,1226253678.0,1.97,
979.58,2022-06-10 14:34:34,178.20000000000005,1.969,1.0,207844543.0,1226253470.0,1.969,
,2022-06-10 14:34:35,178.20000000000005,1.963,1.0,207844616.0,1226253262.0,1.963,135.0
,2022-06-10 14:34:36,178.20000000000005,1.978,1.0,207844684.0,1226253052.0,1.978,135.0
984.68,2022-06-10 14:34:37,178.20000000000005,1.945,1.0,207844747.0,1226252841.0,1.945,
,2022-06-10 14:34:38,178.20000000000005,1.996,1.0,207844810.0,1226252629.0,1.996,
988.95,2022-06-10 14:34:39,178.20000000000005,2.071,1.0,207844882.0,1226252413.0,2.071,
,2022-06-10 14:34:40,178.20000000000005,2.025,1.0,207844964.0,1226252200.0,2.025,
,2022-06-10 14:34:41,178.20000000000005,2.003,1.0,207845047.0,1226251990.0,2.003,
