distance,timestamp,altitude,calories,enhanced_altitude,heart_rate,position_lat,position_long,cadence,fractional_cadence,enhanced_speed,power,speed
2946.58,2024-09-21 20:45:02,3.8000000000000114,0.0,3.8000000000000114,,163467722.0,1199555500.0,94.0,0.0,3.767,263.0,3.767
2951.86,2024-09-21 20:45:03,3.8000000000000114,0.0,3.8000000000000114,164.0,163467321.0,1199555480.0,94.0,0.0,,,
2957.14,2024-09-21 20:45:04,3.8000000000000114,0.0,3.8000000000000114,,163466917.0,1199555454.0,82.0,0.0,3.77,263.0,3.77
2960.28,2024-09-21 20:45:05,3.8000000000000114,0.0,3.8000000000000114,,163466510.0,1199555419.0,82.0,0.0,,,
2963.42,2024-09-21 20:45:06,3.8000000000000114,0.0,3.8000000000000114,,163466102.0,1199555380.0,82.0,0.0,,,
2966.57,2024-09-21 20:45:07,3.6000000000000227,0.0,3.6000000000000227,,163465695.0,1199555347.0,94.0,0.0,3.79,265.0,3.79
2971.49,2024-09-21 20:45:08,3.6000000000000227,0.0,3.6000000000000227,166.0,163465293.0,1199555330.0,94.0,0.0,,,
2976.41,2024-09-21 20:45:09,3.6000000000000227,0.0,3.6000000000000227,,163464893.0,1199555331.0,82.0,0.0,3.77,263.0,3.77
2979.47,2024-09-21 20:45:10,3.3999999999999773,0.0,3.3999999999999773,,163464496.0,1199555340.0,82.0,0.0,,,
2982.52,2024-09-21 20:45:11,3.3999999999999773,0.0,3.3999999999999773,,163464096.0,1199555344.0,82.0,0.0,,,
2985.58,2024-09-21 20:45:12,3.3999999999999773,0.0,3.3999999999999773,,163463697.0,1199555340.0,82.0,0.0,3.77,263.0,3.77
2990.14,2024-09-21 20:45:13,3.3999999999999773,0.0,3.3999999999999773,,163463294.0,1199555326.0,82.0,0.0,,,
2994.7,2024-09-21 20:45:14,3.1999999999999886,0.0,3.1999999999999886,,163462885.0,1199555296.0,94.0,0.0,3.767,263.0,3.767
2998.27,2024-09-21 20:45:15,3.1999999999999886,0.0,3.1999999999999886,,163462474.0,1199555259.0,94.0,0.0,,,
3001.83,2024-09-21 20:45:16,3.1999999999999886,0.0,3.1999999999999886,165.0,163462061.0,1199555228.0,94.0,0.0,,,
3005.4,2024-09-21 20:45:17,3.0,0.0,3.0,165.0,163461649.0,1199555217.0,82.0,0.0,3.779,264.0,3.779
3008.52,2024-09-21 20:45:18,3.0,0.0,3.0,,163461238.0,1199555221.0,82.0,0.0,,,
3011.63,2024-09-21 20:45:19,3.0,0.0,3.0,,163460829.0,1199555231.0,82.0,0.0,,,
3014.75,2024-09-21 20:45:20,2.8000000000000114,0.0,2.8000000000000114,,163460422.0,1199555231.0,82.0,0.0,3.764,263.0,3.764
3019.31,2024-09-21 20:45:21,2.8000000000000114,0.0,2.8000000000000114,,163460017.0,1199555226.0,82.0,0.0,,,
3023.88,2024-09-21 20:45:22,2.8000000000000114,0.0,2.8000000000000114,,163459613.0,1199555228.0,94.0,0.0,3.764,263.0,3.764
3027.54,2024-09-21 20:45:23,2.8000000000000114,0.0,2.8000000000000114,,163459207.0,1199555239.0,94.0,0.0,,,
3031.21,2024-09-21 20:45:24,2.8000000000000114,0.0,2.8000000000000114,,163458801.0,1199555245.0,94.0,0.0,,,
3034.87,2024-09-21 20:45:25,2.8000000000000114,0.0,2.8000000000000114,164.0,163458393.0,1199555238.0,70.0,0.5,3.788,264.0,3.788
3039.44,2024-09-21 20:45:26,2.8000000000000114,0.0,2.8000000000000114,,163457987.0,1199555230.0,70.0,0.5,,,
3044.01,2024-09-21 20:45:27,3.0,0.0,3.0,,163457578.0,1199555227.0,82.0,0.0,3.779,264.0,3.779
3047.15,2024-09-21 20:45:28,3.0,0.0,3.0,,163457169.0,1199555230.0,82.0,0.0,,,
3050.28,2024-09-21 20:45:29,3.0,0.0,3.0,,163456761.0,1199555236.0,82.0,0.0,,,
3053.42,2024-09-21 20:45:30,3.0,0.0,3.0,165.0,163456354.0,1199555243.0,94.0,0.0,3.79,265.0,3.79
3058.5,2024-09-21 20:45:31,3.0,0.0,3.0,,163455950.0,1199555244.0,94.0,0.0,,,
3063.59,2024-09-21 20:45:32,3.1999999999999886,0.0,3.1999999999999886,,163455544.0,1199555244.0,70.0,0.5,3.771,263.0,3.771
3066.7,2024-09-21 20:45:33,3.1999999999999886,0.0,3.1999999999999886,165.0,163455137.0,1199555255.0,70.0,0.5,,,
3069.81,2024-09-21 20:45:34,3.1999999999999886,0.0,3.1999999999999886,,163454729.0,1199555278.0,70.0,0.5,,,
3072.93,2024-09-21 20:45:35,3.1999999999999886,0.0,3.1999999999999886,,163454323.0,1199555310.0,82.0,0.0,3.767,263.0,3.767
3077.43,2024-09-21 20:45:36,3.1999999999999886,0.0,3.1999999999999886,,163453923.0,1199555349.0,82.0,0.0,,,
3081.93,2024-09-21 20:45:37,3.1999999999999886,0.0,3.1999999999999886,,163453525.0,1199555411.0,94.0,0.0,3.766,263.0,3.766
3085.53,2024-09-21 20:45:38,3.1999999999999886,0.0,3.1999999999999886,,163453124.0,1199555483.0,94.0,0.0,,,
3089.14,2024-09-21 20:45:39,3.3999999999999773,0.0,3.3999999999999773,,163452721.0,1199555540.0,94.0,0.0,,,
3092.74,2024-09-21 20:45:40,3.3999999999999773,0.0,3.3999999999999773,,163452321.0,1199555579.0,82.0,0.0,3.79,265.0,3.79
3095.69,2024-09-21 20:45:41,3.3999999999999773,0.0,3.3999999999999773,164.0,163451927.0,1199555610.0,82.0,0.0,,,
3098.65,2024-09-21 20:45:42,3.1999999999999886,0.0,3.1999999999999886,,163451537.0,1199555643.0,82.0,0.0,,,
3101.6,2024-09-21 20:45:43,3.1999999999999886,0.0,3.1999999999999886,,163451143.0,1199555675.0,82.0,0.0,3.759,262.0,3.759
3106.15,2024-09-21 20:45:44,3.1999999999999886,0.0,3.1999999999999886,164.0,163450747.0,1199555717.0,82.0,0.0,,,
3110.7,2024-09-21 20:45:45,3.1999999999999886,0.0,3.1999999999999886,,163450347.0,1199555772.0,94.0,0.0,3.77,263.0,3.77
3114.34,2024-09-21 20:45:46,3.1999999999999886,0.0,3.1999999999999886,,163449944.0,1199555833.0,94.0,0.0,,,
3117.98,2024-09-21 20:45:47,3.1999999999999886,0.0,3.1999999999999886,,163449539.0,1199555898.0,94.0,0.0,,,
3121.62,2024-09-21 20:45:48,3.1999999999999886,0.0,3.1999999999999886,,163449129.0,1199555961.0,82.0,0.0,3.809,266.0,3.809
3126.48,2024-09-21 20:45:49,3.1999999999999886,0.0,3.1999999999999886,,163448719.0,1199556029.0,82.0,0.0,,,
3131.34,2024-09-21 20:45:50,3.1999999999999886,0.0,3.1999999999999886,,163448307.0,1199556096.0,82.0,0.0,3.834,268.0,3.834
3134.37,2024-09-21 20:45:51,3.1999999999999886,0.0,3.1999999999999886,165.0,163447900.0,1199556157.0,82.0,0.0,,,
3137.39,2024-09-21 20:45:52,3.1999999999999886,0.0,3.1999999999999886,,163447495.0,1199556209.0,82.0,0.0,,,
3140.42,2024-09-21 20:45:53,3.0,0.0,3.0,,163447090.0,1199556259.0,82.0,0.0,3.843,268.0,3.843
3144.67,2024-09-21 20:45:54,3.1999999999999886,0.0,3.1999999999999886,,163446686.0,1199556300.0,82.0,0.0,,,
3148.93,2024-09-21 20:45:55,3.1999999999999886,0.0,3.1999999999999886,,163446285.0,1199556362.0,94.0,0.0,3.817,266.0,3.817
3152.36,2024-09-21 20:45:56,3.1999999999999886,0.0,3.1999999999999886,166.0,163445887.0,1199556428.0,94.0,0.0,,,
3155.78,2024-09-21 20:45:57,3.1999999999999886,0.0,3.1999999999999886,165.0,163445488.0,1199556495.0,94.0,0.0,,,
3159.21,2024-09-21 20:45:58,3.1999999999999886,0.0,3.1999999999999886,,163445085.0,1199556560.0,82.0,0.0,3.812,266.0,3.812
3163.73,2024-09-21 20:45:59,3.1999999999999886,0.0,3.1999999999999886,,163444680.0,1199556624.0,82.0,0.0,,,
3168.25,2024-09-21 20:46:00,3.1999999999999886,0.0,3.1999999999999886,,163444272.0,1199556687.0,94.0,0.0,3.811,266.0,3.811
3171.84,2024-09-21 20:46:01,3.1999999999999886,0.0,3.1999999999999886,,163443863.0,1199556752.0,94.0,0.0,,,
3175.43,2024-09-21 20:46:02,3.1999999999999886,0.0,3.1999999999999886,,163443454.0,1199556821.0,94.0,0.0,,,
3179.03,2024-09-21 20:46:03,3.1999999999999886,0.0,3.1999999999999886,,163443047.0,1199556895.0,82.0,0.0,3.825,267.0,3.825
3181.97,2024-09-21 20:46:04,3.1999999999999886,0.0,3.1999999999999886,,163442642.0,1199556971.0,82.0,0.0,,,
3184.92,2024-09-21 20:46:05,3.1999999999999886,0.0,3.1999999999999886,,163442240.0,1199557046.0,82.0,0.0,,,
3187.87,2024-09-21 20:46:06,3.1999999999999886,0.0,3.1999999999999886,165.0,163441841.0,1199557119.0,82.0,0.0,3.803,265.0,3.803
3192.32,2024-09-21 20:46:07,3.1999999999999886,0.0,3.1999999999999886,,163441443.0,1199557189.0,82.0,0.0,,,
3196.76,2024-09-21 20:46:08,3.1999999999999886,0.0,3.1999999999999886,165.0,163441047.0,1199557258.0,94.0,0.0,3.797,265.0,3.797
3200.15,2024-09-21 20:46:09,3.1999999999999886,0.0,3.1999999999999886,,163440652.0,1199557328.0,94.0,0.0,,,
3203.54,2024-09-21 20:46:10,3.1999999999999886,0.0,3.1999999999999886,,163440259.0,1199557402.0,94.0,0.0,,,
3206.92,2024-09-21 20:46:11,3.3999999999999773,0.0,3.3999999999999773,,163439868.0,1199557479.0,82.0,0.0,3.789,264.0,3.789
3211.38,2024-09-21 20:46:12,3.3999999999999773,0.0,3.3999999999999773,,163439477.0,1199557560.0,82.0,0.0,,,
3215.84,2024-09-21 20:46:13,3.3999999999999773,0.0,3.3999999999999773,,163439085.0,1199557644.0,82.0,0.0,3.775,263.0,3.775
3218.92,2024-09-21 20:46:14,3.3999999999999773,0.0,3.3999999999999773,,163438694.0,1199557729.0,82.0,0.0,,,
3222.0,2024-09-21 20:46:15,3.3999999999999773,0.0,3.3999999999999773,166.0,163438303.0,1199557815.0,82.0,0.0,,,
3225.08,2024-09-21 20:46:16,3.3999999999999773,0.0,3.3999999999999773,,163437911.0,1199557900.0,94.0,0.0,3.765,262.0,3.765
3229.99,2024-09-21 20:46:17,3.3999999999999773,0.0,3.3999999999999773,,163437517.0,1199557980.0,94.0,0.0,,,
3234.91,2024-09-21 20:46:18,3.3999999999999773,0.0,3.3999999999999773,,163437123.0,1199558057.0,82.0,0.0,3.747,261.0,3.747
3237.96,2024-09-21 20:46:19,3.3999999999999773,0.0,3.3999999999999773,,163436728.0,1199558134.0,82.0,0.0,,,
3241.01,2024-09-21 20:46:20,3.3999999999999773,0.0,3.3999999999999773,166.0,163436333.0,1199558215.0,82.0,0.0,,,
3244.05,2024-09-21 20:46:21,3.3999999999999773,0.0,3.3999999999999773,,163435938.0,1199558302.0,82.0,0.0,3.738,260.0,3.738
3248.46,2024-09-21 20:46:22,3.3999999999999773,0.0,3.3999999999999773,,163435544.0,1199558392.0,82.0,0.0,,,
3252.87,2024-09-21 20:46:23,3.3999999999999773,0.0,3.3999999999999773,,163435152.0,1199558484.0,94.0,0.0,3.718,259.0,3.718
3256.08,2024-09-21 20:46:24,3.1999999999999886,0.0,3.1999999999999886,,163434762.0,1199558575.0,94.0,0.0,,,
3259.29,2024-09-21 20:46:25,3.1999999999999886,0.0,3.1999999999999886,166.0,163434375.0,1199558667.0,94.0,0.0,,,
3262.5,2024-09-21 20:46:26,3.1999999999999886,0.0,3.1999999999999886,,163433990.0,1199558763.0,82.0,0.0,3.703,258.0,3.703
3265.56,2024-09-21 20:46:27,3.1999999999999886,0.0,3.1999999999999886,166.0,163433604.0,1199558864.0,82.0,0.0,,,
3268.62,2024-09-21 20:46:28,3.1999999999999886,0.0,3.1999999999999886,,163433218.0,1199558969.0,82.0,0.0,,,
3271.67,2024-09-21 20:46:29,3.1999999999999886,0.0,3.1999999999999886,,163432832.0,1199559074.0,82.0,0.0,3.703,258.0,3.703
3276.15,2024-09-21 20:46:30,3.1999999999999886,0.0,3.1999999999999886,,163432446.0,1199559178.0,82.0,0.0,,,
3280.62,2024-09-21 20:46:31,3.1999999999999886,0.0,3.1999999999999886,,163432061.0,1199559281.0,82.0,0.0,3.699,257.0,3.699
3283.62,2024-09-21 20:46:32,3.1999999999999886,0.0,3.1999999999999886,167.0,163431679.0,1199559387.0,82.0,0.0,,,
3286.61,2024-09-21 20:46:33,3.1999999999999886,0.0,3.1999999999999886,,163431298.0,1199559499.0,82.0,0.0,,,
3289.61,2024-09-21 20:46:34,3.1999999999999886,0.0,3.1999999999999886,,163430918.0,1199559612.0,94.0,0.0,3.688,257.0,3.688
3294.66,2024-09-21 20:46:35,3.1999999999999886,0.0,3.1999999999999886,,163430537.0,1199559724.0,94.0,0.0,,,
3299.7,2024-09-21 20:46:36,3.0,0.0,3.0,,163430153.0,1199559831.0,82.0,0.0,3.676,256.0,3.676
3302.78,2024-09-21 20:46:37,3.0,0.0,3.0,167.0,163429769.0,1199559935.0,82.0,0.0,,,
3305.86,2024-09-21 20:46:38,3.0,0.0,3.0,,163429383.0,1199560039.0,82.0,0.0,,,
3308.94,2024-09-21 20:46:39,3.0,0.0,3.0,,163428997.0,1199560143.0,82.0,0.0,3.69,257.0,3.69
3313.27,2024-09-21 20:46:40,3.0,0.0,3.0,,163428613.0,1199560248.0,82.0,0.0,,,
3317.61,2024-09-21 20:46:41,3.0,0.0,3.0,,163428231.0,1199560355.0,94.0,0.0,3.674,256.0,3.674
3320.9,2024-09-21 20:46:42,3.0,0.0,3.0,,163427851.0,1199560464.0,94.0,0.0,,,
3324.2,2024-09-21 20:46:43,3.0,0.0,3.0,,163427468.0,1199560574.0,94.0,0.0,,,
3327.49,2024-09-21 20:46:44,3.0,0.0,3.0,166.0,163427084.0,1199560686.0,82.0,0.0,3.662,255.0,3.662
3332.01,2024-09-21 20:46:45,3.0,0.0,3.0,,163426697.0,1199560803.0,82.0,0.0,,,
3336.53,2024-09-21 20:46:46,3.0,0.0,3.0,,163426310.0,1199560923.0,82.0,0.0,3.665,255.0,3.665
3339.36,2024-09-21 20:46:47,3.0,0.0,3.0,,163425923.0,1199561043.0,82.0,0.0,,,
3342.19,2024-09-21 20:46:48,3.0,0.0,3.0,,163425537.0,1199561163.0,82.0,0.0,,,
3345.01,2024-09-21 20:46:49,3.0,0.0,3.0,,163425151.0,1199561281.0,94.0,0.0,3.661,255.0,3.661
3348.68,2024-09-21 20:46:50,3.0,0.0,3.0,166.0,163424760.0,1199561399.0,94.0,0.0,,,
3352.35,2024-09-21 20:46:51,3.0,0.0,3.0,,163424364.0,1199561515.0,94.0,0.0,,,
3356.02,2024-09-21 20:46:52,3.0,0.0,3.0,,163423967.0,1199561631.0,82.0,0.0,3.693,257.0,3.693
3360.35,2024-09-21 20:46:53,3.0,0.0,3.0,,163423572.0,1199561744.0,82.0,0.0,,,
3364.69,2024-09-21 20:46:54,3.1999999999999886,0.0,3.1999999999999886,,163423180.0,1199561856.0,82.0,0.0,3.688,257.0,3.688
3367.81,2024-09-21 20:46:55,3.1999999999999886,0.0,3.1999999999999886,,163422790.0,1199561970.0,82.0,0.0,,,
3370.93,2024-09-21 20:46:56,3.1999999999999886,0.0,3.1999999999999886,166.0,163422404.0,1199562090.0,82.0,0.0,,,
3374.06,2024-09-21 20:46:57,3.1999999999999886,0.0,3.1999999999999886,,163422019.0,1199562212.0,94.0,0.0,3.706,258.0,3.706
3378.92,2024-09-21 20:46:58,3.1999999999999886,0.0,3.1999999999999886,,163421639.0,1199562333.0,94.0,0.0,,,
3383.79,2024-09-21 20:46:59,3.1999999999999886,0.0,3.1999999999999886,,163421260.0,1199562452.0,82.0,0.0,3.687,257.0,3.687
3386.9,2024-09-21 20:47:00,3.1999999999999886,0.0,3.1999999999999886,,163420881.0,1199562569.0,82.0,0.0,,,
3390.02,2024-09-21 20:47:01,3.3999999999999773,0.0,3.3999999999999773,166.0,163420501.0,1199562684.0,82.0,0.0,,,
3393.14,2024-09-21 20:47:02,3.3999999999999773,0.0,3.3999999999999773,,163420119.0,1199562798.0,94.0,0.0,3.711,259.0,3.711
3398.01,2024-09-21 20:47:03,3.3999999999999773,0.0,3.3999999999999773,165.0,163419736.0,1199562912.0,94.0,0.0,,,
3402.89,2024-09-21 20:47:04,3.3999999999999773,0.0,3.3999999999999773,,163419352.0,1199563027.0,82.0,0.0,3.695,258.0,3.695
3405.83,2024-09-21 20:47:05,3.6000000000000227,0.0,3.6000000000000227,,163418967.0,1199563142.0,82.0,0.0,,,
3408.77,2024-09-21 20:47:06,3.6000000000000227,0.0,3.6000000000000227,,163418582.0,1199563258.0,82.0,0.0,,,
3411.72,2024-09-21 20:47:07,3.6000000000000227,0.0,3.6000000000000227,,163418200.0,1199563373.0,82.0,0.0,3.683,257.0,3.683
3416.13,2024-09-21 20:47:08,3.6000000000000227,0.0,3.6000000000000227,,163417818.0,1199563485.0,82.0,0.0,,,
3420.54,2024-09-21 20:47:09,3.8000000000000114,0.0,3.8000000000000114,,163417437.0,1199563593.0,82.0,0.0,3.658,256.0,3.658
3423.43,2024-09-21 20:47:10,3.8000000000000114,0.0,3.8000000000000114,,163417057.0,1199563699.0,82.0,0.0,,,
3426.32,2024-09-21 20:47:11,3.8000000000000114,0.0,3.8000000000000114,165.0,163416679.0,1199563805.0,82.0,0.0,,,
3429.2,2024-09-21 20:47:12,4.0,0.0,4.0,165.0,163416303.0,1199563912.0,94.0,0.0,3.639,254.0,3.639
3432.53,2024-09-21 20:47:13,4.0,0.0,4.0,,163415927.0,1199564021.0,94.0,0.0,,,
3435.85,2024-09-21 20:47:14,4.199999999999989,0.0,4.199999999999989,,163415551.0,1199564131.0,94.0,0.0,,,
3439.17,2024-09-21 20:47:15,4.199999999999989,0.0,4.199999999999989,,163415176.0,1199564242.0,82.0,0.0,3.634,254.0,3.634
3443.64,2024-09-21 20:47:16,4.199999999999989,0.0,4.199999999999989,,163414802.0,1199564354.0,82.0,0.0,,,
3448.11,2024-09-21 20:47:17,4.399999999999977,0.0,4.399999999999977,,163414428.0,1199564464.0,82.0,0.0,3.627,254.0,3.627
3450.92,2024-09-21 20:47:18,4.399999999999977,0.0,4.399999999999977,,163414055.0,1199564571.0,82.0,0.0,,,
3453.72,2024-09-21 20:47:19,4.600000000000023,0.0,4.600000000000023,,163413683.0,1199564677.0,82.0,0.0,,,
3456.53,2024-09-21 20:47:20,4.600000000000023,0.0,4.600000000000023,166.0,163413310.0,1199564783.0,94.0,0.0,3.612,252.0,3.612
3461.68,2024-09-21 20:47:21,4.600000000000023,0.0,4.600000000000023,,163412937.0,1199564891.0,94.0,0.0,,,
3466.83,2024-09-21 20:47:22,4.800000000000011,0.0,4.800000000000011,,163412566.0,1199564998.0,82.0,0.0,3.612,252.0,3.612
3469.68,2024-09-21 20:47:23,4.800000000000011,0.0,4.800000000000011,,163412197.0,1199565103.0,82.0,0.0,,,
3472.54,2024-09-21 20:47:24,5.0,0.0,5.0,,163411830.0,1199565206.0,82.0,0.0,,,
3475.39,2024-09-21 20:47:25,5.0,0.0,5.0,167.0,163411466.0,1199565308.0,82.0,0.0,3.59,251.0,3.59
3479.63,2024-09-21 20:47:26,5.199999999999989,0.0,5.199999999999989,,163411102.0,1199565410.0,82.0,0.0,,,
3483.87,2024-09-21 20:47:27,5.199999999999989,0.0,5.199999999999989,,163410738.0,1199565510.0,82.0,0.0,3.575,315.0,3.575
3486.64,2024-09-21 20:47:28,5.199999999999989,0.0,5.199999999999989,,163410375.0,1199565607.0,82.0,0.0,,,
3489.42,2024-09-21 20:47:29,5.399999999999977,0.0,5.399999999999977,,163410013.0,1199565702.0,82.0,0.0,,,
3492.19,2024-09-21 20:47:30,5.399999999999977,0.0,5.399999999999977,167.0,163409655.0,1199565796.0,94.0,0.0,3.571,313.0,3.571
3496.79,2024-09-21 20:47:31,5.600000000000023,0.0,5.600000000000023,,163409299.0,1199565892.0,94.0,0.0,,,
3501.4,2024-09-21 20:47:32,5.600000000000023,0.0,5.600000000000023,,163408946.0,1199565991.0,82.0,0.0,3.521,307.0,3.521
3504.02,2024-09-21 20:47:33,5.800000000000011,0.0,5.800000000000011,,163408595.0,1199566094.0,82.0,0.0,,,
3506.65,2024-09-21 20:47:34,5.800000000000011,0.0,5.800000000000011,168.0,163408244.0,1199566198.0,82.0,0.0,,,
3509.27,2024-09-21 20:47:35,6.0,0.0,6.0,,163407893.0,1199566305.0,82.0,0.0,3.482,305.0,3.482
3513.65,2024-09-21 20:47:36,6.0,0.0,6.0,,163407540.0,1199566417.0,82.0,0.0,,,
3518.02,2024-09-21 20:47:37,6.0,0.0,6.0,,163407185.0,1199566531.0,94.0,0.0,3.477,304.0,3.477
3521.2,2024-09-21 20:47:38,6.199999999999989,0.0,6.199999999999989,,163406828.0,1199566644.0,94.0,0.0,,,
3524.37,2024-09-21 20:47:39,6.199999999999989,0.0,6.199999999999989,168.0,163406470.0,1199566755.0,94.0,0.0,,,
3527.54,2024-09-21 20:47:40,6.399999999999977,0.0,6.399999999999977,,163406113.0,1199566865.0,82.0,0.0,3.475,303.0,3.475
3530.26,2024-09-21 20:47:41,6.399999999999977,0.0,6.399999999999977,,163405754.0,1199566973.0,82.0,0.0,,,
3532.97,2024-09-21 20:47:42,6.399999999999977,0.0,6.399999999999977,,163405395.0,1199567080.0,82.0,0.0,,,
3535.68,2024-09-21 20:47:43,6.600000000000023,0.0,6.600000000000023,168.0,163405036.0,1199567186.0,82.0,0.0,3.464,304.0,3.464
3540.05,2024-09-21 20:47:44,6.600000000000023,0.0,6.600000000000023,,163404677.0,1199567293.0,82.0,0.0,,,
3544.43,2024-09-21 20:47:45,6.800000000000011,0.0,6.800000000000011,,163404318.0,1199567401.0,82.0,0.0,3.483,306.0,3.483
3547.06,2024-09-21 20:47:46,6.800000000000011,0.0,6.800000000000011,,163403962.0,1199567510.0,82.0,0.0,,,
3549.69,2024-09-21 20:47:47,6.800000000000011,0.0,6.800000000000011,,163403610.0,1199567619.0,82.0,0.0,,,
3552.32,2024-09-21 20:47:48,7.0,0.0,7.0,168.0,163403260.0,1199567727.0,94.0,0.0,3.462,305.0,3.462
3557.12,2024-09-21 20:47:49,7.0,0.0,7.0,,163402908.0,1199567830.0,94.0,0.0,,,
3561.93,2024-09-21 20:47:50,7.0,0.0,7.0,,163402554.0,1199567926.0,82.0,0.0,3.454,306.0,3.454
3564.68,2024-09-21 20:47:51,7.199999999999989,0.0,7.199999999999989,,163402196.0,1199568018.0,82.0,0.0,,,
3567.42,2024-09-21 20:47:52,7.199999999999989,0.0,7.199999999999989,,163401837.0,1199568113.0,82.0,0.0,,,
3570.17,2024-09-21 20:47:53,7.199999999999989,0.0,7.199999999999989,,163401476.0,1199568208.0,82.0,0.0,3.446,306.0,3.446
3574.48,2024-09-21 20:47:54,7.399999999999977,0.0,7.399999999999977,168.0,163401113.0,1199568304.0,82.0,0.0,,,
3578.79,2024-09-21 20:47:55,7.399999999999977,0.0,7.399999999999977,,163400752.0,1199568400.0,82.0,0.0,3.456,307.0,3.456
3581.51,2024-09-21 20:47:56,7.399999999999977,0.0,7.399999999999977,,163400394.0,1199568496.0,82.0,0.0,,,
3584.22,2024-09-21 20:47:57,7.399999999999977,0.0,7.399999999999977,,163400040.0,1199568596.0,82.0,0.0,,,
3586.94,2024-09-21 20:47:58,7.600000000000023,0.0,7.600000000000023,,163399689.0,1199568702.0,94.0,0.0,3.438,305.0,3.438
3591.58,2024-09-21 20:47:59,7.600000000000023,0.0,7.600000000000023,,163399341.0,1199568815.0,94.0,0.0,,,
3596.23,2024-09-21 20:48:00,7.600000000000023,0.0,7.600000000000023,169.0,163398994.0,1199568930.0,82.0,0.0,3.417,304.0,3.417
3598.93,2024-09-21 20:48:01,7.600000000000023,0.0,7.600000000000023,,163398647.0,1199569042.0,82.0,0.0,,,
3601.62,2024-09-21 20:48:02,7.800000000000011,0.0,7.800000000000011,,163398298.0,1199569147.0,82.0,0.0,,,
3604.32,2024-09-21 20:48:03,7.800000000000011,0.0,7.800000000000011,,163397944.0,1199569243.0,82.0,0.0,3.391,302.0,3.391
3607.27,2024-09-21 20:48:04,7.800000000000011,0.0,7.800000000000011,,163397585.0,1199569333.0,82.0,0.0,,,
3610.22,2024-09-21 20:48:05,7.800000000000011,0.0,7.800000000000011,169.0,163397223.0,1199569421.0,82.0,0.0,,,
3613.17,2024-09-21 20:48:06,7.800000000000011,0.0,7.800000000000011,,163396862.0,1199569513.0,82.0,0.0,3.406,302.0,3.406
3617.38,2024-09-21 20:48:07,7.800000000000011,0.0,7.800000000000011,169.0,163396503.0,1199569612.0,82.0,0.0,,,
3621.58,2024-09-21 20:48:08,8.0,0.0,8.0,,163396150.0,1199569715.0,94.0,0.0,3.394,301.0,3.394
3624.65,2024-09-21 20:48:09,8.0,0.0,8.0,,163395801.0,1199569822.0,94.0,0.0,,,
3627.73,2024-09-21 20:48:10,8.0,0.0,8.0,,163395453.0,1199569930.0,94.0,0.0,,,
3630.8,2024-09-21 20:48:11,8.0,0.0,8.0,,163395107.0,1199570038.0,82.0,0.0,3.374,298.0,3.374
3635.05,2024-09-21 20:48:12,8.0,0.0,8.0,,163394761.0,1199570144.0,82.0,0.0,,,
3639.31,2024-09-21 20:48:13,8.0,0.0,8.0,,163394414.0,1199570244.0,82.0,0.0,3.358,295.0,3.358
3641.84,2024-09-21 20:48:14,8.0,0.0,8.0,,163394069.0,1199570340.0,82.0,0.0,,,
3644.37,2024-09-21 20:48:15,8.0,0.0,8.0,,163393728.0,1199570432.0,82.0,0.0,,,
3646.9,2024-09-21 20:48:16,8.0,0.0,8.0,171.0,163393389.0,1199570526.0,82.0,0.0,3.312,290.0,3.312
3651.18,2024-09-21 20:48:17,8.0,0.0,8.0,,163393050.0,1199570618.0,82.0,0.0,,,
3655.46,2024-09-21 20:48:18,8.0,0.0,8.0,,163392713.0,1199570709.0,82.0,0.0,3.292,286.0,3.292
3657.97,2024-09-21 20:48:19,8.0,0.0,8.0,,163392382.0,1199570801.0,82.0,0.0,,,
3660.48,2024-09-21 20:48:20,8.0,0.0,8.0,,163392055.0,1199570893.0,82.0,0.0,,,
3663.0,2024-09-21 20:48:21,8.0,0.0,8.0,170.0,163391733.0,1199570988.0,94.0,0.0,3.236,281.0,3.236
3666.52,2024-09-21 20:48:22,8.0,0.0,8.0,,163391417.0,1199571085.0,94.0,0.0,,,
3670.04,2024-09-21 20:48:23,8.0,0.0,8.0,,163391110.0,1199571186.0,82.0,0.0,3.134,272.0,3.134
3672.59,2024-09-21 20:48:24,8.0,0.0,8.0,,163390804.0,1199571289.0,82.0,0.0,,,
3675.14,2024-09-21 20:48:25,8.0,0.0,8.0,,163390487.0,1199571387.0,82.0,0.0,,,
3677.69,2024-09-21 20:48:26,7.800000000000011,0.0,7.800000000000011,170.0,163390150.0,1199571477.0,82.0,0.0,3.13,269.0,3.13
3680.72,2024-09-21 20:48:27,7.800000000000011,0.0,7.800000000000011,,163389796.0,1199571562.0,82.0,0.0,,,
3683.75,2024-09-21 20:48:28,7.800000000000011,0.0,7.800000000000011,,163389431.0,1199571648.0,82.0,0.0,,,
3686.78,2024-09-21 20:48:29,7.800000000000011,0.0,7.800000000000011,,163389061.0,1199571736.0,82.0,0.0,3.186,271.0,3.186
